Coll. No.,Family,Scientific Name,Common Name,Locality and habitat description,Habit,GPSN,GPSE,Altitude,Date,Collector,Identifier,Note
4624,Fagaceae,Lithocarpus corneus (Lour.) Rehder,後大埔石櫟,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 砂卡噹林道 (Shakadang logging track)",fruiting,,,,28 Jul. 2018,"趙建棣 (C. T. Chao) accompanied with 張之毅 (C. I Chang), 林嘉言 (C. Y. Lin), 謝侑廷 (Y. T. Hsieh), 李子群 (T. C. Li), 楊恩奇 (E. C. Yang)",,
4625,Rhamnaceae,Rhamnus chingshuiensis Shimizu,清水鼠李,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 清水大山 (Chingshuitashan), 登山口-山頂 (entrance to summit)",fruiting,,,,29 Jul. 2018,"趙建棣 (C. T. Chao) accompanied with 張之毅 (C. I Chang), 林嘉言 (C. Y. Lin), 謝侑廷 (Y. T. Hsieh), 李子群 (T. C. Li), 楊恩奇 (E. C. Yang)",,
4626,Symplocaceae,Symplocos migoi Nagam.,擬日本灰木,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 清水大山 (Chingshuitashan), 登山口-山頂 (entrance to summit)",flowering,,,,29 Jul. 2018,"趙建棣 (C. T. Chao) accompanied with 張之毅 (C. I Chang), 林嘉言 (C. Y. Lin), 謝侑廷 (Y. T. Hsieh), 李子群 (T. C. Li), 楊恩奇 (E. C. Yang)",,
4627,Rosaceae,Aria alnifolia (Siebold & Zucc.) Decne.,赤楊葉梨,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 清水大山 (Chingshuitashan), 登山口-山頂 (entrance to summit)",fruiting,,,,29 Jul. 2018,"趙建棣 (C. T. Chao) accompanied with 張之毅 (C. I Chang), 林嘉言 (C. Y. Lin), 謝侑廷 (Y. T. Hsieh), 李子群 (T. C. Li), 楊恩奇 (E. C. Yang)",,
4628,Pentaphylacaceae,Cleyera japonica var. morii (Yamam.) Masam.,森氏紅淡比,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 砂卡噹林道 (Shakadang logging track)",flowering,,,,28 Jul. 2018,"趙建棣 (C. T. Chao) accompanied with 張之毅 (C. I Chang), 林嘉言 (C. Y. Lin), 謝侑廷 (Y. T. Hsieh), 李子群 (T. C. Li), 楊恩奇 (E. C. Yang)",,
4629,Cheiropleuriaceae,"Cheiropleuria integrifolia (D.C.Eaton ex Hook.) M.Kato, Y.Yatabe, Sahashi & N.Murak.",燕尾蕨,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 砂卡噹林道 (Shakadang logging track)",sporing,,,,28 Jul. 2018,"趙建棣 (C. T. Chao) accompanied with 張之毅 (C. I Chang), 林嘉言 (C. Y. Lin), 謝侑廷 (Y. T. Hsieh), 李子群 (T. C. Li), 楊恩奇 (E. C. Yang)",,
4630,Grammitidaceae,Oreogrammitis congener (Blume) Parris,大武禾葉蕨,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 砂卡噹林道 (Shakadang logging track)",sporing,,,,28 Jul. 2018,"趙建棣 (C. T. Chao) accompanied with 張之毅 (C. I Chang), 林嘉言 (C. Y. Lin), 謝侑廷 (Y. T. Hsieh), 李子群 (T. C. Li), 楊恩奇 (E. C. Yang)",,
4631,Asparagaceae,Ophiopogon reversus,高節沿階草,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 砂卡噹林道 (Shakadang logging track)",flowering,,,,28 Jul. 2018,"趙建棣 (C. T. Chao) accompanied with 張之毅 (C. I Chang), 林嘉言 (C. Y. Lin), 謝侑廷 (Y. T. Hsieh), 李子群 (T. C. Li), 楊恩奇 (E. C. Yang)",,
4632,Thymelaeaceae,Stegnogramma griffithii (T.Moore) K.Iwats.,聖蕨,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 砂卡噹林道 (Shakadang logging track)",sporing,,,,28 Jul. 2018,"趙建棣 (C. T. Chao) accompanied with 張之毅 (C. I Chang), 林嘉言 (C. Y. Lin), 謝侑廷 (Y. T. Hsieh), 李子群 (T. C. Li), 楊恩奇 (E. C. Yang)",,
4633,Betulaceae,Carpinus rankanense,,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 砂卡噹林道 (Shakadang logging track)",fruiting,,,,28 Jul. 2018,"趙建棣 (C. T. Chao) accompanied with 張之毅 (C. I Chang), 林嘉言 (C. Y. Lin), 謝侑廷 (Y. T. Hsieh), 李子群 (T. C. Li), 楊恩奇 (E. C. Yang)",,
4634,Ranunculaceae,Clematis tamurae T.Y.A.Yang & T.C.Huang,田村氏鐵線蓮,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 砂卡噹林道 (Shakadang logging track)",fruiting,,,,28 Jul. 2018,"趙建棣 (C. T. Chao) accompanied with 張之毅 (C. I Chang), 林嘉言 (C. Y. Lin), 謝侑廷 (Y. T. Hsieh), 李子群 (T. C. Li), 楊恩奇 (E. C. Yang)",,
4635,Actinidiaceae,Actinidia discolor var. callosa,異色獼猴桃,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 砂卡噹林道 (Shakadang logging track)",fruiting,,,,28 Jul. 2018,"趙建棣 (C. T. Chao) accompanied with 張之毅 (C. I Chang), 林嘉言 (C. Y. Lin), 謝侑廷 (Y. T. Hsieh), 李子群 (T. C. Li), 楊恩奇 (E. C. Yang)",,
4636,Smilacaceae,Smilax riparia A.DC.,大武牛尾菜,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 得卡倫步道 (Tekalun trail)",fruiting,,,,27 Jul. 2018,"趙建棣 (C. T. Chao) accompanied with 張之毅 (C. I Chang), 林嘉言 (C. Y. Lin), 謝侑廷 (Y. T. Hsieh), 李子群 (T. C. Li), 楊恩奇 (E. C. Yang)",,
4637,Cyperaceae,Carex alliiformis C.B.Clarke,林下薹,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 砂卡噹林道 (Shakadang logging track)",fruiting,,,,28 Jul. 2018,"趙建棣 (C. T. Chao) accompanied with 張之毅 (C. I Chang), 林嘉言 (C. Y. Lin), 謝侑廷 (Y. T. Hsieh), 李子群 (T. C. Li), 楊恩奇 (E. C. Yang)",,
4638,Compositae,Carpesium minus Hemsl.,細川氏天名精,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 砂卡噹林道 (Shakadang logging track)",flowering,,,,28 Jul. 2018,"趙建棣 (C. T. Chao) accompanied with 張之毅 (C. I Chang), 林嘉言 (C. Y. Lin), 謝侑廷 (Y. T. Hsieh), 李子群 (T. C. Li), 楊恩奇 (E. C. Yang)",,
4639,Cyperaceae,Carex bilateralis Hayata,短葉二柱薹,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 砂卡噹林道 (Shakadang logging track)",fruiting,,,,28 Jul. 2018,"趙建棣 (C. T. Chao) accompanied with 張之毅 (C. I Chang), 林嘉言 (C. Y. Lin), 謝侑廷 (Y. T. Hsieh), 李子群 (T. C. Li), 楊恩奇 (E. C. Yang)",,
4640,Hymenophyllaceae,Hymenophyllum pallidum (Blume) Ebihara & K.Iwats.,毛葉蕨,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 砂卡噹林道 (Shakadang logging track)",sporing,,,,28 Jul. 2018,"趙建棣 (C. T. Chao) accompanied with 張之毅 (C. I Chang), 林嘉言 (C. Y. Lin), 謝侑廷 (Y. T. Hsieh), 李子群 (T. C. Li), 楊恩奇 (E. C. Yang)",,
4641,Aspleniaceae,Asplenium tenuicaule Hayata,小葉鐵角蕨,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 砂卡噹林道 (Shakadang logging track)",sporing,,,,28 Jul. 2018,"趙建棣 (C. T. Chao) accompanied with 張之毅 (C. I Chang), 林嘉言 (C. Y. Lin), 謝侑廷 (Y. T. Hsieh), 李子群 (T. C. Li), 楊恩奇 (E. C. Yang)",,
4642,Hymenophyllaceae,,,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 砂卡噹林道 (Shakadang logging track)",sporing,,,,28 Jul. 2018,"趙建棣 (C. T. Chao) accompanied with 張之毅 (C. I Chang), 林嘉言 (C. Y. Lin), 謝侑廷 (Y. T. Hsieh), 李子群 (T. C. Li), 楊恩奇 (E. C. Yang)",,
4643,Liliaceae,Tricyrtis suzukii Masam.,鈴木氏油點草,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 砂卡噹林道 (Shakadang logging track)",flowering and fruiting,,,,29 Jul. 2018,"趙建棣 (C. T. Chao) accompanied with 張之毅 (C. I Chang), 林嘉言 (C. Y. Lin), 謝侑廷 (Y. T. Hsieh), 李子群 (T. C. Li), 楊恩奇 (E. C. Yang)",,
4644,Zingibaraceae,Zingiber mioga,蘘荷,"宜蘭縣 (Ilan county), 頭城鎮 (Touchen town), 鶯子嶺 (Yingtsuling), 圍牆邊 (beside the fence)",flowering,,,,18 Aug. 2018,趙建棣 (C. T. Chao accompanied with 李佳賢 (C. H. Lee),,
4645,Gesneridaceae,Titanotrichum oldhamii (Hemsl.) Soler.,俄氏草,"南投縣 (Nantou county), 水里鄉 (Shueili township), 人倫林道 (Jenlun logging trail)",flowering,,,,23 Aug. 2018,趙建棣 (C. T. Chao) accompanied with 陳怡雯 (I W. Chan),,
4646,Apocynaceae,Jasminanthes mucronata (Blanco) W.D. Stevens & P.T. Li,舌瓣花,"新北市 (New Taipei City), 汐止區 (Hsichi disc.), 七汐農路 (Chihsi access road)",fruiting,,,,8 Sep. 2018,"趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin), 徐歷鵬 (L. P. Hsu)",,
4647,Elaeagnaceae,,,"新北市 (New Taipei City), 瑞芳區 (Jueifang district), 草山戰備道 (Tsaoshan track)",fruiting,,,,8 Sep. 2018,"趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin), 徐歷鵬 (L. P. Hsu)",,
4648,Utriculariaceae,Utricularia graminifolia Vahl,禾葉挖耳草,"新北市 (New Taipei City), 汐止區 (Hsichi district), 八連路3段 (3 section of Palien rd.)",flowering,,,,8 Sep. 2018,"趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin), 徐歷鵬 (L. P. Hsu)",,
4649,Eriocaulaceae,Eriocaulon sexangulare L.,大葉穀精草,"新北市 (New Taipei City), 汐止區 (Hsichi district), 八連路3段 (3 section of Palien rd.)",flowering,,,,8 Sep. 2018,"趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin), 徐歷鵬 (L. P. Hsu)",,
4650,Eriocaulaceae,,,"新北市 (New Taipei City), 汐止區 (Hsichi district), 八連路3段 (3 section of Palien rd.)",flowering,,,,8 Sep. 2018,"趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin), 徐歷鵬 (L. P. Hsu)",,
4651,Symplocaceae,Symplocos setchuensis Brand,四川灰木,"新北市 (New Taipei City), 汐止區 (Hsichi disc.), 七汐農路 (Chihsi access road)",fruiting,,,,8 Sep. 2018,"趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin), 徐歷鵬 (L. P. Hsu)",,
4652,Ericaceae,Rhododendron nakaharae Hayata,中原氏杜鵑,"新北市 (New Taipei City), 瑞芳區 (Jueifang district), 草山戰備道 (Tsaoshan track)",flowering,,,,8 Sep. 2018,"趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin), 徐歷鵬 (L. P. Hsu)",,
4653,Iridaceae,Sisyrinchium atlanticum E.P.Bicknell,庭菖蒲,"新北市 (New Taipei City), 瑞芳區 (Jueifang district), 草山戰備道 (Tsaoshan track)",fruiting,,,,8 Sep. 2018,"趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin), 徐歷鵬 (L. P. Hsu)",,
4654,Droseraceae,Drosera spatulata Labill.,小毛氈苔,"新北市 (New Taipei City), 瑞芳區 (Jueifang district), 草山戰備道 (Tsaoshan track)",flowering,,,,8 Sep. 2018,"趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin), 徐歷鵬 (L. P. Hsu)",,
4655,Onagraceae,Ludwigia hyssopifolia (G.Don) Exell,細葉水丁香,"新北市 (New Taipei City), 瑞芳區 (Jueuifang district), 近萊爾富瑞濱店 (near Hilife Juibin store)",flowering,,,,8 Sep. 2018,"趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin), 徐歷鵬 (L. P. Hsu)",,
4656,Compositae,Eupatorium kiirunense (Kitam.) C.H.Ou & S.W.Chung,基隆澤蘭,"新北市 (New Taipei City), 瑞芳區 (Jueuifang district), 近萊爾富瑞濱店 (near Hilife Juibin store)",flowering,,,,8 Sep. 2018,"趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin), 徐歷鵬 (L. P. Hsu)",,
4657,Rubiaceae,Oldenlandia corymbosa L.,繖花龍吐珠,"新竹縣 (Hsinchu county), 竹東鎮 (Jutung town), 菜園旁 (beside vegetable garden)",flowering,,,,1 Sep. 2018,"趙建棣 (C. T. Chao) accompanied with 連芳恕 (F. S. Lien), 趙漢陽 (H. Y. Chao)",,
4658,Leguminosae,Crotalaria elliptica Roxb.,雙子野百合,"屏東縣 (Pingtung county), 春日鄉 (Chunjih township), 大漢林道 (Tahan logging track)",flowering,,,,13 Sep. 2018,"趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin), 呂欣蓓 (H. P. Lu)",,
4659,Asparagaceae,Liriope minor var. angustissima (Ohwi) S.S. Ying,細葉麥門冬,"屏東縣 (Pingtung county), 春日鄉 (Chunjih township), 大漢林道 (Tahan logging track)",flowering,,,,13 Sep. 2018,"趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin), 呂欣蓓 (H. P. Lu)",,
4660,Urticaceae,Elatostema microcephalanthum Hayata,微頭花樓梯草,"屏東縣 (Pingtung county), 春日鄉 (Chunjih township), 大漢林道 (Tahan logging track)",flowering,,,,13 Sep. 2018,"趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin), 呂欣蓓 (H. P. Lu)",,
4661,Malvaceae,Grewia biloba G.Don,厚葉捕魚木,"屏東縣 (Pingtung county), 春日鄉 (Chunjih township), 大漢林道 (Tahan logging track)",fruiting,,,,13 Sep. 2018,"趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin), 呂欣蓓 (H. P. Lu)",,
4662,Rhamnaceae,Berchemia floribunda (Wall.) Brongn.,大黃鱔藤,"屏東縣 (Pingtung county), 春日鄉 (Chunjih township), 大漢林道 (Tahan logging track)",flowering,,,,13 Sep. 2018,"趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin), 呂欣蓓 (H. P. Lu)",,
4663,Gesneriaceae,Paraboea swinhoii (Hance) B.L. Burtt,旋莢木,"屏東縣 (Pingtung county), 春日鄉 (Chunjih township), 大漢林道 (Tahan logging track)",flowering,,,,13 Sep. 2018,"趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin), 呂欣蓓 (H. P. Lu)",,
4664,Poaceae,Themeda caudata (Nees) A. Camus,苞子草,"屏東縣 (Pingtung county), 春日鄉 (Chunjih township), 大漢林道 (Tahan logging track)",flowering,,,,13 Sep. 2018,"趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin), 呂欣蓓 (H. P. Lu)",,
4665,Poaceae,Arundinella setosa Trin.,刺芒野古草,"屏東縣 (Pingtung county), 春日鄉 (Chunjih township), 大漢林道 (Tahan logging track)",flowering,,,,13 Sep. 2018,"趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin), 呂欣蓓 (H. P. Lu)",,
4666,Dioscoreaceae,Dioscorea doryphora,恆春薯蕷,"屏東縣 (Pingtung county), 春日鄉 (Chunjih township), 大漢林道 (Tahan logging track)",flowering,,,,13 Sep. 2018,"趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin), 呂欣蓓 (H. P. Lu)",,
4667,Compositae,Indocypraea montana (Blume) Orchard,山蟛蜞菊,"屏東縣 (Pingtung county), 春日鄉 (Chunjih township), 大漢林道 (Tahan logging track)",flowering,,,,13 Sep. 2018,"趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin), 呂欣蓓 (H. P. Lu)",,
4668,Gesneriaceae,Chirita anachoreta Hance,雙心皮草,"屏東縣 (Pingtung county), 春日鄉 (Chunjih township), 大漢林道 (Tahan logging track)",flowering,,,,13 Sep. 2018,"趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin), 呂欣蓓 (H. P. Lu)",,
4669,Liliaceae,Tricyrtis lasiocarpa Matsum.,毛果油點草,"屏東縣 (Pingtung county), 春日鄉 (Chunjih township), 大漢林道 (Tahan logging track)",flowering,,,,13 Sep. 2018,"趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin), 呂欣蓓 (H. P. Lu)",,
4670,Cyperaceae,Carex brunnea Thunb.,束草,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 研海林道 (Yenhai logging trail)",fruiting,,,,29 Sep. 2018,趙建棣 (C. T. Chao),,
4671,Poaceae,Setaria plicata (Lam.) T.Cooke,皺葉狗尾草,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 研海林道 (Yenhai logging trail)",fruiting,,,,29 Sep. 2018,趙建棣 (C. T. Chao),,
4672,Pteridaceae,Antrophyum obovatum Baker,倒卵葉車前蕨,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 研海林道 (Yenhai logging trail)",sporing,,,,29 Sep. 2018,趙建棣 (C. T. Chao),,
4673,Cyperaceae,Carex sp.,,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 研海林道 (Yenhai logging trail)",fruiting,,,,29 Sep. 2018,趙建棣 (C. T. Chao),,
4674,Aspleniaceae,Asplenium tripteropus Nakai,三翅鐵角蕨,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 研海林道 (Yenhai logging trail)",sporing,,,,29 Sep. 2018,趙建棣 (C. T. Chao),,
4675,Rosaceae,Prunus zippeliana Miq.,黃土樹,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 研海林道 (Yenhai logging trail)",flower bud,,,,29 Sep. 2018,趙建棣 (C. T. Chao),,
4676,Berberidaceae,Berberis tarokoensis S.Y.Lu & Yuen P.Yang,太魯閣小檗,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 研海林道 (Yenhai logging trail)",fruiting,,,,29 Sep. 2018,趙建棣 (C. T. Chao),,
4677,Leguminosae,Indigofera ramulosissima Hosok.,太魯閣木藍,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 研海林道 (Yenhai logging trail)",flowering,,,,29 Sep. 2018,趙建棣 (C. T. Chao),,
4678,Asparagaceae,Ophiopogon reversus C.C.Huang,高節沿階草,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 錐麓古道 (Chui-Lu ancient trail)",flowering,,,,30 Sep. 2018,趙建棣 (C. T. Chao),,
4679,Thelypteridaceae,Christella acuminata (Houtt.) H.Lév.,毛蕨,"桃園市 (Taoyuan city), 觀音區 (Kuanyin district), 大潭電廠後方 (behind the Datan power plant)",sporing,,,,10 Oct. 2018,趙建棣 (C. T. Chao) accompanied with 詹政佑 (Z. Y. Zhan),,
4680,Rubiaceae,Mussaenda parviflora var. formosana Matsum.,寶島玉葉金花,"花蓮縣 (Hualien county), 瑞穗鄉 (Juisuei township), 台9線近掃叭石柱 (highway no.9 near Satokoay)",flowering,,,,12 Oct. 2018,趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin),,
4681,Labiatae,Teucrium viscidum Blume,血見愁,"台東縣 (Taitung county), 關山鎮 (Kuanshan town), 紅石林道 (Hungshih logging trail)",flowering,,,,12 Oct. 2018,趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin),,
4682,Urticaceae,Pilea melastomoides (Poir.) Wedd.,大冷水麻,"台東縣 (Taitung county), 關山鎮 (Kuanshan town), 紅石林道 (Hungshih logging trail)",flowering,,,,12 Oct. 2018,趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin),,
4683,Athyraceae,Deparia formosana (Rosenst.) R.Sano,假腸蕨,"台東縣 (Taitung county), 關山鎮 (Kuanshan town), 紅石林道 (Hungshih logging trail)",sporing,,,,12 Oct. 2018,趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin),,
4684,Begoniaceae,Begonia formosana,水鴨腳,"台東縣 (Taitung county), 關山鎮 (Kuanshan town), 紅石林道 (Hungshih logging trail)",flowering,,,,12 Oct. 2018,趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin),,
4685,Rubiaceae,Lasianthus fordii Hance,琉球雞屎樹,"台東縣 (Taitung county), 關山鎮 (Kuanshan town), 紅石林道 (Hungshih logging trail)",flowering,,,,12 Oct. 2018,趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin),,
4686,Smilacaceae,Smilax riparia A.DC.,大武牛尾菜,"台東縣 (Taitung county), 關山鎮 (Kuanshan town), 紅石林道 (Hungshih logging trail)",fruiting,,,,12 Oct. 2018,趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin),,
4687,Plantaginaceae,Stemodia verticillata (Mill.) Hassl.,輪葉孿生花,"台東縣 (Taitung county), 東河鄉 (Tungho township), 都蘭山 (Tulanshan)",flowering,,,,12 Oct. 2018,趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin),,
4688,Liliaceae,Tricyrtis formosana Baker,台灣油點草,"台東縣 (Taitung county), 東河鄉 (Tungho township), 都蘭山 (Tulanshan)",flowering,,,,12 Oct. 2018,趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin),,
4689,Urticaceae,Pilea somae Hayata,細葉冷水麻,"台東縣 (Taitung county), 東河鄉 (Tungho township), 都蘭山 (Tulanshan)",flowering,,,,12 Oct. 2018,趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin),,
4690,Melastomataceae,Bredia dulanica C.E.Chang,都蘭布勒德藤,"台東縣 (Taitung county), 東河鄉 (Tungho township), 都蘭山 (Tulanshan)",flowering,,,,12 Oct. 2018,趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin),,
4691,Compositae,Ainsliaea macroclinidioides Hayata,阿里山鬼督郵,"台東縣 (Taitung county), 東河鄉 (Tungho township), 都蘭山 (Tulanshan)",flowering,,,,12 Oct. 2018,趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin),,
4692,Araliaceae,Schefflera arboricola (Hayata) Kanehira,鵝掌檗,"台東縣 (Taitung county), 東河鄉 (Tungho township), 都蘭山 (Tulanshan)",flowering,,,,12 Oct. 2018,趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin),,
4693,Urticaceae,Elatostema sp.,,"台東縣 (Taitung county), 東河鄉 (Tungho township), 都蘭山 (Tulanshan)",flowering,,,,12 Oct. 2018,趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin),,
4694,Urticaceae,Elatostema microcephalanthum Hayata,微頭花樓梯草,"台東縣 (Taitung county), 東河鄉 (Tungho township), 都蘭山 (Tulanshan)",flowering,,,,12 Oct. 2018,趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin),,
4695,Hymenophyllaceae,Didymoglossum tahitense (Nadeaud) Ebihara & K.Iwats.,盾形單葉假脈蕨,"台東縣 (Taitung county), 東河鄉 (Tungho township), 都蘭山 (Tulanshan)",sporing,,,,12 Oct. 2018,趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin),,
4696,Begoniaceae,Begonia chuyunshanensis C.I Peng & Y.K.Chen,出雲山秋海棠,"台東縣 (Taitung county), 太麻里鄉 (Taimali township), 依麻林道 (Ima logging trail)",flowering,,,,13 Oct. 2018,趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin),,
4697,Urticaceae,Pilea melastomoides (Poir.) Wedd.,大冷水麻,"台東縣 (Taitung county), 太麻里鄉 (Taimali township), 依麻林道 (Ima logging trail)",flowering,,,,13 Oct. 2018,趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin),,
4698,Commelinaceae,Murdannia loriformis (Hassk.) R.S. Rao & Kammathy,牛軛草,"台東縣 (Taitung county), 太麻里鄉 (Taimali township), 依麻林道 (Ima logging trail)",flowering,,,,13 Oct. 2018,趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin),,
4699,Commelinaceae,Commelina paludosa Blume,大葉鴨跖草,"台東縣 (Taitung county), 太麻里鄉 (Taimali township), 依麻林道 (Ima logging trail)",flowering,,,,13 Oct. 2018,趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin),,
4700,Labiatae,Hyptis suaveolens (L.) Poit.,香苦草,"台東縣 (Taitung county), 大武鄉 (Tawu township), 大武第一公墓 (First cemetary of Tawu township)",flowering,,,,13 Oct. 2018,趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin),,
4701,Poaceae,,,"台東縣 (Taitung county), 大武鄉 (Tawu township), 大武第一公墓 (First cemetary of Tawu township)",flowering,,,,13 Oct. 2018,趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin),,
4702,Poaceae,,,"台東縣 (Taitung county), 大武鄉 (Tawu township), 大武第一公墓 (First cemetary of Tawu township)",flowering,,,,13 Oct. 2018,趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin),,
4703,Poaceae,,,"台東縣 (Taitung county), 大武鄉 (Tawu township), 大武第一公墓 (First cemetary of Tawu township)",flowering,,,,13 Oct. 2018,趙建棣 (C. T. Chao) accompanied with 林元千 (Y. C. Lin),,
